,frame.time_epoch,action_code,frame.len_per_sec,camera,instance_ID
2673,1726165765,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2674,1726165766,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2675,1726165767,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2676,1726165768,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2677,1726165769,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2678,1726165770,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2679,1726165771,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2680,1726165772,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2681,1726165773,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2682,1726165774,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2683,1726165775,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2684,1726165776,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2685,1726165777,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2686,1726165778,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2687,1726165779,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2688,1726165780,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2689,1726165781,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2690,1726165782,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2691,1726165783,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2692,1726165784,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2693,1726165785,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2694,1726165786,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2695,1726165787,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2696,1726165788,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2697,1726165789,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2698,1726165790,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2699,1726165791,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2700,1726165792,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2701,1726165793,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2702,1726165794,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2703,1726165795,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2704,1726165796,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2705,1726165797,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2706,1726165798,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2707,1726165799,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2708,1726165800,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2709,1726165801,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2710,1726165802,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2711,1726165803,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2712,1726165804,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2713,1726165805,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2714,1726165806,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2715,1726165807,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2716,1726165808,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2717,1726165809,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2718,1726165810,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2719,1726165811,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2720,1726165812,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2721,1726165813,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2722,1726165814,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2723,1726165815,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2724,1726165816,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2725,1726165817,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2726,1726165818,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2727,1726165819,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2728,1726165820,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2729,1726165821,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2730,1726165822,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2731,1726165823,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2732,1726165824,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2733,1726165825,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2734,1726165826,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2735,1726165827,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2736,1726165828,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2737,1726165829,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2738,1726165830,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2739,1726165831,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2740,1726165832,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2741,1726165833,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2742,1726165834,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2743,1726165835,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2744,1726165836,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2745,1726165837,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2746,1726165838,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2747,1726165839,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2748,1726165840,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2749,1726165841,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2750,1726165842,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2751,1726165843,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2752,1726165844,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2753,1726165845,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2754,1726165846,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2755,1726165847,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2756,1726165848,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2757,1726165849,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2758,1726165850,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2759,1726165851,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2760,1726165852,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2761,1726165853,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2762,1726165854,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2763,1726165855,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2764,1726165856,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2765,1726165857,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2766,1726165858,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2767,1726165859,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2768,1726165860,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2769,1726165861,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2770,1726165862,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2771,1726165863,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2772,1726165864,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2773,1726165865,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2774,1726165866,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2775,1726165867,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2776,1726165868,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2777,1726165869,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2778,1726165870,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2779,1726165871,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2780,1726165872,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2781,1726165873,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2782,1726165874,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2783,1726165875,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2784,1726165876,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2785,1726165877,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2786,1726165878,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2787,1726165879,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2788,1726165880,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2789,1726165881,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2790,1726165882,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2791,1726165883,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2792,1726165884,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2793,1726165885,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2794,1726165886,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2795,1726165887,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2796,1726165888,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2797,1726165889,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2798,1726165890,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2799,1726165891,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2800,1726165892,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2801,1726165893,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2802,1726165894,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2803,1726165895,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2804,1726165896,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2805,1726165897,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2806,1726165898,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2807,1726165899,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2808,1726165900,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2809,1726165901,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2810,1726165902,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2811,1726165903,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2812,1726165904,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2813,1726165905,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2814,1726165906,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2815,1726165907,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2816,1726165908,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2817,1726165909,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2818,1726165910,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2819,1726165911,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2820,1726165912,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2821,1726165913,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2822,1726165914,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2823,1726165915,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2824,1726165916,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2825,1726165917,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2826,1726165918,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2827,1726165919,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2828,1726165920,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2829,1726165921,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2830,1726165922,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2831,1726165923,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2832,1726165924,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2833,1726165925,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2834,1726165926,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2835,1726165927,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2836,1726165928,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2837,1726165929,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2838,1726165930,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2839,1726165931,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2840,1726165932,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2841,1726165933,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2842,1726165934,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2843,1726165935,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2844,1726165936,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2845,1726165937,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2846,1726165938,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2847,1726165939,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2848,1726165940,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2849,1726165941,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2850,1726165942,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2851,1726165943,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2852,1726165944,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2853,1726165945,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2854,1726165946,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2855,1726165947,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2856,1726165948,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2857,1726165949,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2858,1726165950,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2859,1726165951,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2860,1726165952,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2861,1726165953,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2862,1726165954,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2863,1726165955,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2864,1726165956,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2865,1726165957,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2866,1726165958,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2867,1726165959,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2868,1726165960,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2869,1726165961,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2870,1726165962,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2871,1726165963,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2872,1726165964,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2873,1726165965,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2874,1726165966,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2875,1726165967,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2876,1726165968,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2877,1726165969,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2878,1726165970,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2879,1726165971,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2880,1726165972,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2881,1726165973,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2882,1726165974,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2883,1726165975,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2884,1726165976,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2885,1726165977,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2886,1726165978,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2887,1726165979,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2888,1726165980,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2889,1726165981,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2890,1726165982,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2891,1726165983,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2892,1726165984,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2893,1726165985,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2894,1726165986,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2895,1726165987,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2896,1726165988,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2897,1726165989,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2898,1726165990,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2899,1726165991,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2900,1726165992,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2901,1726165993,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2902,1726165994,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2903,1726165995,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2904,1726165996,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2905,1726165997,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2906,1726165998,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2907,1726165999,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2908,1726166000,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2909,1726166001,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2910,1726166002,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2911,1726166003,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2912,1726166004,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2913,1726166005,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2914,1726166006,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2915,1726166007,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2916,1726166008,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2917,1726166009,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2918,1726166010,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2919,1726166011,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2920,1726166012,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2921,1726166013,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2922,1726166014,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2923,1726166015,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2924,1726166016,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2925,1726166017,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2926,1726166018,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2927,1726166019,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2928,1726166020,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2929,1726166021,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2930,1726166022,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2931,1726166023,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2932,1726166024,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2933,1726166025,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2934,1726166026,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2935,1726166027,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2936,1726166028,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2937,1726166029,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2938,1726166030,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2939,1726166031,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2940,1726166032,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2941,1726166033,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2942,1726166034,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2943,1726166035,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2944,1726166036,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2945,1726166037,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2946,1726166038,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2947,1726166039,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2948,1726166040,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2949,1726166041,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2950,1726166042,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
2951,1726166043,0,0.0,"galayou baseline, 10 mins",oBEUc8UcptZJQCL2RM7bqk
